tool,test_time,seed,curve,oracle,iteration,error,ir_generation_seed,ir_generation_time,ir_rewrite_seed,ir_rewrite_time,ir_rewrite_rules,c1_node_size,c1_assignments,c1_assertions,c1_assumptions,c1_input_signals,c1_output_signals,c2_node_size,c2_assignments,c2_assertions,c2_assumptions,c2_input_signals,c2_output_signals,circom_c1_compilation,circom_c1_compilation_time,circom_c1_compilation_optimization,circom_c2_compilation,circom_c2_compilation_time,circom_c2_compilation_optimization,circom_c1_cpp_witness_preparation,circom_c1_cpp_witness_preparation_time,circom_c1_cpp_witness_generation,circom_c1_cpp_witness_generation_time,circom_c1_js_witness_generation,circom_c1_js_witness_generation_time,circom_c1_snarkjs_witness_check,circom_c1_snarkjs_witness_check_time,circom_c2_cpp_witness_preparation,circom_c2_cpp_witness_preparation_time,circom_c2_cpp_witness_generation,circom_c2_cpp_witness_generation_time,circom_c2_js_witness_generation,circom_c2_js_witness_generation_time,circom_c2_snarkjs_witness_check,circom_c2_snarkjs_witness_check_time,circom_proof_system,circom_c1_zkey_generation,circom_c1_zkey_generation_time,circom_c1_proof_generation,circom_c1_proof_generation_time,circom_c2_zkey_generation,circom_c2_zkey_generation_time,circom_c2_proof_generation,circom_c2_proof_generation_time,circom_c1_vkey_generation,circom_c1_vkey_generation_time,circom_c1_verification,circom_c1_verification_time,circom_c2_vkey_generation,circom_c2_vkey_generation_time,circom_c2_verification,circom_c2_verification_time,circom_c1_ignored_error,circom_c2_ignored_error,corset_rust_check,corset_rust_check_time,corset_rust_compile,corset_rust_compile_time,corset_go_compile,corset_go_compile_time,corset_wizard_compile,corset_wizard_compile_time,corset_wizard_prove,corset_wizard_prove_time,corset_wizard_verify,corset_wizard_verify_time,corset_go_custom_cli,corset_go_custom_cli_time,corset_expansions,corset_native,corset_auto_constraints,corset_guard_variable,corset_timeout,corset_out_of_memory,corset_error_references,corset_ignored_error,gnark_c1_compile,gnark_c1_compile_time,gnark_c2_compile,gnark_c2_compile_time,gnark_c1_new_witness,gnark_c1_new_witness_time,gnark_c2_new_witness,gnark_c2_new_witness_time,gnark_c1_witness_solved,gnark_c1_witness_solved_time,gnark_c2_witness_solved,gnark_c2_witness_solved_time,gnark_c1_witness_write,gnark_c1_witness_write_time,gnark_c2_witness_write,gnark_c2_witness_write_time,gnark_c1_new_srs,gnark_c2_new_srs,gnark_c1_proof_setup,gnark_c1_proof_setup_time,gnark_c2_proof_setup,gnark_c2_proof_setup_time,gnark_c1_prove,gnark_c1_prove_time,gnark_c2_prove,gnark_c2_prove_time,gnark_c1_witness_public,gnark_c1_witness_public_time,gnark_c2_witness_public,gnark_c2_witness_public_time,gnark_c1_verify,gnark_c1_verify_time,gnark_c2_verify,gnark_c2_verify_time,gnark_cs_engine,gnark_proof_system,gnark_go_test_time,gnark_go_timeout,gnark_go_ignored_compiler_error,noir_c1_execute,noir_c1_execute_time,noir_c2_execute,noir_c2_execute_time,noir_c1_vk,noir_c1_vk_time,noir_c2_vk,noir_c2_vk_time,noir_c1_bb_prove,noir_c1_bb_prove_time,noir_c2_bb_prove,noir_c2_bb_prove_time,noir_c1_bb_verify,noir_c1_bb_verify_time,noir_c2_bb_verify,noir_c2_bb_verify_time,noir_c1_ignored_error,noir_c2_ignored_error,mina_c1_ts_compile,mina_c1_ts_compile_time,mina_c2_ts_compile,mina_c2_ts_compile_time,mina_c1_zk_compile,mina_c1_zk_compile_time,mina_c2_zk_compile,mina_c2_zk_compile_time,mina_c1_prove,mina_c1_prove_time,mina_c2_prove,mina_c2_prove_time,mina_c1_verify,mina_c1_verify_time,mina_c2_verify,mina_c2_verify_time,mina_c1_ignored_error,mina_c2_ignored_error,cycle,explore_time,is_fixed
"zokrates",0.0875082015991211,0.5534767873821885,"bn128","equal",0,,6027373947,0.0005176067352294922,6988375765,0.009685277938842773,"double-neg-rev|double-neg-rev|double-neg|double-neg-rev|add-zero-rev|double-neg|add-zero|double-neg-rev|double-neg-rev|double-neg-rev|double-neg|add-zero-rev|double-neg|add-zero-rev|assoc-add-rev|mul-one-rev|assoc-add|comm-mul|mul-one-rev|mul-one-rev|comm-mul|mul-one|mul-one-rev|comm-add|double-neg|comm-mul|mul-one-rev|comm-mul|double-neg-rev|comm-add|comm-add|add-zero|comm-mul|comm-add|mul-one|mul-one-rev|double-neg|comm-add|mul-one-rev|comm-add|distrib-mul-add|assoc-mul-rev|comm-add|distrib-mul-add|distrib-mul-add-rev|comm-add|add-zero-rev|distrib-mul-add-rev|mul-one|comm-mul|add-zero|add-zero-rev|double-neg-rev|assoc-mul|double-neg-rev|assoc-mul-rev|add-zero",4,1,0,0,2,1,20,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.08776521682739258,
"zokrates",0.0875082015991211,0.5534767873821885,"bn128","equal",1,,6027373947,0.0005176067352294922,6988375765,0.009685277938842773,"double-neg-rev|double-neg-rev|double-neg|double-neg-rev|add-zero-rev|double-neg|add-zero|double-neg-rev|double-neg-rev|double-neg-rev|double-neg|add-zero-rev|double-neg|add-zero-rev|assoc-add-rev|mul-one-rev|assoc-add|comm-mul|mul-one-rev|mul-one-rev|comm-mul|mul-one|mul-one-rev|comm-add|double-neg|comm-mul|mul-one-rev|comm-mul|double-neg-rev|comm-add|comm-add|add-zero|comm-mul|comm-add|mul-one|mul-one-rev|double-neg|comm-add|mul-one-rev|comm-add|distrib-mul-add|assoc-mul-rev|comm-add|distrib-mul-add|distrib-mul-add-rev|comm-add|add-zero-rev|distrib-mul-add-rev|mul-one|comm-mul|add-zero|add-zero-rev|double-neg-rev|assoc-mul|double-neg-rev|assoc-mul-rev|add-zero",4,1,0,0,2,1,20,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.08776521682739258,
"zokrates",0.14556646347045898,0.16793163171469871,"bn128","equal",0,,6289470731,0.00019168853759765625,6193226691,0.0003764629364013672,"comm-add|double-neg-rev",18,1,0,1,1,1,20,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.23508477210998535,
"zokrates",0.14556646347045898,0.16793163171469871,"bn128","equal",1,,6289470731,0.00019168853759765625,6193226691,0.0003764629364013672,"comm-add|double-neg-rev",18,1,0,1,1,1,20,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.23508477210998535,
"zokrates",0.06036114692687988,0.8540601375040987,"bn128","equal",0,,7624704718,9.322166442871094e-05,3670424122,6.198883056640625e-05,,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2984452247619629,
"zokrates",0.06036114692687988,0.8540601375040987,"bn128","equal",1,,7624704718,9.322166442871094e-05,3670424122,6.198883056640625e-05,,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2984452247619629,
"zokrates",0.07390880584716797,0.5765874667625901,"bn128","equal",0,,6780953916,0.00010752677917480469,6539525552,0.0012216567993164062,"add-zero-rev|double-neg-rev|mul-one-rev|add-zero|mul-one|mul-one-rev|comm-add|mul-one|comm-add|add-zero-rev|mul-one-rev|double-neg|add-zero-rev|add-zero-rev|double-neg-rev",5,1,0,0,2,1,15,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.3737621307373047,
"zokrates",0.07390880584716797,0.5765874667625901,"bn128","equal",1,,6780953916,0.00010752677917480469,6539525552,0.0012216567993164062,"add-zero-rev|double-neg-rev|mul-one-rev|add-zero|mul-one|mul-one-rev|comm-add|mul-one|comm-add|add-zero-rev|mul-one-rev|double-neg|add-zero-rev|add-zero-rev|double-neg-rev",5,1,0,0,2,1,15,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.3737621307373047,
"zokrates",0.12840795516967773,0.07818191117198448,"bn128","equal",0,,7149561726,0.00015091896057128906,1137537102,0.01024484634399414,"add-zero-rev|double-neg-rev|double-neg-rev|double-neg-rev|double-neg-rev|comm-add|mul-one-rev|double-neg-rev|double-neg|double-neg|comm-mul|comm-add|double-neg-rev|add-zero-rev|comm-mul|double-neg-rev|add-zero|double-neg-rev|mul-one-rev|double-neg|mul-one-rev|mul-one-rev|assoc-mul-rev|double-neg-rev|add-zero-rev|comm-mul|mul-one-rev|double-neg|assoc-mul-rev|comm-mul|mul-one-rev|mul-one|add-zero-rev|add-zero|assoc-mul|mul-one|mul-one-rev|double-neg-rev|assoc-mul|double-neg-rev|mul-one-rev|assoc-mul-rev|distrib-mul-add|comm-mul|distrib-mul-add-rev|comm-add|mul-one-rev|mul-one-rev",3,1,0,0,1,1,37,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5053174495697021,
"zokrates",0.12840795516967773,0.07818191117198448,"bn128","equal",1,,7149561726,0.00015091896057128906,1137537102,0.01024484634399414,"add-zero-rev|double-neg-rev|double-neg-rev|double-neg-rev|double-neg-rev|comm-add|mul-one-rev|double-neg-rev|double-neg|double-neg|comm-mul|comm-add|double-neg-rev|add-zero-rev|comm-mul|double-neg-rev|add-zero|double-neg-rev|mul-one-rev|double-neg|mul-one-rev|mul-one-rev|assoc-mul-rev|double-neg-rev|add-zero-rev|comm-mul|mul-one-rev|double-neg|assoc-mul-rev|comm-mul|mul-one-rev|mul-one|add-zero-rev|add-zero|assoc-mul|mul-one|mul-one-rev|double-neg-rev|assoc-mul|double-neg-rev|mul-one-rev|assoc-mul-rev|distrib-mul-add|comm-mul|distrib-mul-add-rev|comm-add|mul-one-rev|mul-one-rev",3,1,0,0,1,1,37,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5053174495697021,
"zokrates",0.06621551513671875,0.04613533959409866,"bn128","equal",0,,7846042050,0.00013828277587890625,5948908389,8.96453857421875e-05,,2,0,1,0,2,0,2,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.5736799240112305,
"zokrates",0.06621551513671875,0.04613533959409866,"bn128","equal",1,,7846042050,0.00013828277587890625,5948908389,8.96453857421875e-05,,2,0,1,0,2,0,2,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.5736799240112305,
"zokrates",0.22522187232971191,0.5942604909942112,"bn128","equal",0,,2005168504,0.0004687309265136719,1437740172,0.016700029373168945,"mul-one-rev|mul-one|assoc-add|mul-one-rev|assoc-add-rev|double-neg-rev|double-neg|mul-one|comm-add|add-zero-rev|assoc-add|mul-one-rev|comm-add|double-neg-rev|mul-one|add-zero-rev|double-neg|assoc-add|add-zero|comm-add|add-zero|comm-add|comm-add|add-zero-rev|assoc-add|add-zero-rev|assoc-add-rev|comm-add|mul-one-rev|assoc-add-rev|assoc-add|add-zero|assoc-add|comm-add|assoc-add-rev|double-neg-rev|add-zero|add-zero-rev|add-zero-rev|add-zero|comm-mul|double-neg-rev|assoc-add|assoc-add-rev|double-neg|mul-zero|double-neg-rev",33,0,2,0,1,0,39,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.8005466461181641,
"zokrates",0.22522187232971191,0.5942604909942112,"bn128","equal",1,,2005168504,0.0004687309265136719,1437740172,0.016700029373168945,"mul-one-rev|mul-one|assoc-add|mul-one-rev|assoc-add-rev|double-neg-rev|double-neg|mul-one|comm-add|add-zero-rev|assoc-add|mul-one-rev|comm-add|double-neg-rev|mul-one|add-zero-rev|double-neg|assoc-add|add-zero|comm-add|add-zero|comm-add|comm-add|add-zero-rev|assoc-add|add-zero-rev|assoc-add-rev|comm-add|mul-one-rev|assoc-add-rev|assoc-add|add-zero|assoc-add|comm-add|assoc-add-rev|double-neg-rev|add-zero|add-zero-rev|add-zero-rev|add-zero|comm-mul|double-neg-rev|assoc-add|assoc-add-rev|double-neg|mul-zero|double-neg-rev",33,0,2,0,1,0,39,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.8005466461181641,
